время,пользователь,сессия,событие,канал,устройство,категория,выручка,количество
2024-09-05 22:18:00,12293,7756,визит,реклама,мобильный,Канцелярия,,
2024-09-11 09:51:00,13725,6318,оформление,поиск,мобильный,Настольные игры,,
2024-09-24 21:09:00,10706,3484,визит,реклама,десктоп,Канцелярия,,
2024-09-23 03:40:00,11676,441,просмотр,реклама,мобильный,Канцелярия,,
2024-09-13 16:10:00,12736,7970,визит,соцсети,мобильный,Комиксы,,
2024-11-03 00:29:00,11426,10682,оформление,поиск,десктоп,Книги,,
2024-10-25 04:07:00,13089,1432,визит,поиск,десктоп,Комиксы,,
2024-11-09 20:46:00,12066,7237,визит,реклама,мобильный,Книги,,
2024-11-12 05:41:00,13888,10153,визит,соцсети,мобильный,Канцелярия,,
2024-09-04 06:19:00,11021,9158,визит,рассылка,мобильный,Настольные игры,,
2024-11-11 20:40:00,13173,4338,просмотр,поиск,десктоп,Книги,,
2024-11-24 12:09:00,10478,11207,корзина,соцсети,мобильный,Книги,,
2024-10-14 15:09:00,11652,11033,просмотр,рассылка,мобильный,Подарки,,
2024-09-25 21:06:00,13880,10860,визит,поиск,мобильный,Подарки,,
2024-09-10 03:58:00,12848,4547,просмотр,реклама,десктоп,Канцелярия,,
2024-11-29 15:42:00,11231,7881,просмотр,рассылка,десктоп,Канцелярия,,
2024-11-06 12:15:00,13460,9232,визит,реклама,мобильный,Канцелярия,,
2024-10-17 14:37:00,13344,3106,визит,рассылка,десктоп,Комиксы,,
2024-09-27 03:18:00,10668,7080,покупка,поиск,мобильный,Комиксы,2257.0,3.0
2024-11-10 21:58:00,10649,7112,визит,реклама,мобильный,Настольные игры,,
2024-10-14 06:22:00,10162,8145,просмотр,поиск,мобильный,Книги,,
2024-10-17 08:58:00,12408,10776,корзина,поиск,мобильный,Книги,,
2024-09-15 02:47:00,14005,460,визит,соцсети,мобильный,Канцелярия,,
2024-11-04 23:28:00,10400,6901,оформление,рассылка,мобильный,Канцелярия,,
2024-11-10 01:05:00,11207,9217,просмотр,рассылка,десктоп,Настольные игры,,
2024-10-25 09:16:00,11442,8690,просмотр,поиск,мобильный,Книги,,
2024-10-23 03:20:00,13673,3139,визит,поиск,мобильный,Подарки,,
2024-11-28 13:50:00,14137,9460,просмотр,поиск,десктоп,Комиксы,,
2024-10-30 10:01:00,14077,6769,просмотр,поиск,мобильный,Комиксы,,
2024-09-24 11:03:00,11234,10746,визит,соцсети,мобильный,Подарки,,
2024-11-26 12:45:00,10998,5266,визит,реклама,десктоп,Канцелярия,,
2024-10-25 18:30:00,13351,6415,оформление,рассылка,мобильный,Подарки,,
2024-11-18 00:05:00,14160,6975,визит,реклама,десктоп,Книги,,
2024-11-08 08:19:00,10806,525,визит,реклама,мобильный,Подарки,,
2024-09-20 21:22:00,12321,2384,визит,реклама,десктоп,Комиксы,,
2024-09-29 23:43:00,11880,1593,визит,соцсети,мобильный,Комиксы,,
2024-09-01 18:26:00,10598,908,визит,реклама,десктоп,Книги,,
2024-09-02 19:52:00,13029,1630,визит,поиск,десктоп,Канцелярия,,
2024-11-12 03:41:00,10301,3952,визит,поиск,десктоп,Книги,,
2024-09-01 16:32:00,11378,1099,просмотр,рассылка,мобильный,Комиксы,,
2024-09-23 04:02:00,13068,5165,визит,соцсети,мобильный,Книги,,
2024-10-08 13:04:00,12095,2820,визит,реклама,мобильный,Канцелярия,,
2024-11-28 15:37:00,13523,9734,просмотр,соцсети,десктоп,Канцелярия,,
2024-10-31 22:49:00,12698,7998,просмотр,поиск,мобильный,Канцелярия,,
2024-09-01 03:27:00,12358,1681,визит,соцсети,мобильный,Книги,,
2024-10-28 15:20:00,12818,69,просмотр,соцсети,мобильный,Канцелярия,,
2024-10-31 04:26:00,12254,1288,просмотр,соцсети,мобильный,Книги,,
2024-10-02 07:18:00,11150,4527,визит,реклама,десктоп,Книги,,
2024-10-26 01:43:00,10634,449,визит,соцсети,десктоп,Книги,,
2024-10-13 10:38:00,10157,9598,визит,поиск,десктоп,Канцелярия,,
2024-10-15 04:20:00,13030,9085,визит,реклама,мобильный,Книги,,
2024-10-15 06:47:00,10839,1899,просмотр,соцсети,десктоп,Подарки,,
2024-09-02 19:58:00,10820,11945,визит,поиск,десктоп,Книги,,
2024-10-25 00:10:00,13908,2682,визит,реклама,десктоп,Подарки,,
2024-11-20 21:41:00,10309,7725,покупка,поиск,десктоп,Книги,1189.0,2.0
2024-09-08 00:57:00,11594,2680,визит,поиск,десктоп,Настольные игры,,
2024-10-01 09:09:00,13542,7466,визит,реклама,мобильный,Книги,,
2024-10-18 11:44:00,11522,3822,просмотр,соцсети,десктоп,Книги,,
2024-09-29 22:32:00,10703,6207,корзина,реклама,мобильный,Книги,,
2024-10-11 00:05:00,12870,1586,просмотр,поиск,мобильный,Комиксы,,
2024-09-22 00:37:00,10643,8879,визит,поиск,десктоп,Книги,,
2024-11-27 16:04:00,11243,7207,визит,соцсети,мобильный,Подарки,,
2024-10-02 03:35:00,10859,11200,корзина,соцсети,десктоп,Канцелярия,,
2024-10-03 04:47:00,10423,11605,оформление,реклама,десктоп,Канцелярия,,
2024-11-26 16:58:00,12445,9185,просмотр,реклама,десктоп,Книги,,
2024-11-07 11:29:00,13371,6181,визит,поиск,мобильный,Подарки,,
2024-09-11 00:12:00,11820,2789,визит,реклама,мобильный,Книги,,
2024-09-15 06:57:00,11658,10268,визит,рассылка,мобильный,Настольные игры,,
2024-11-11 02:05:00,11285,1090,просмотр,поиск,десктоп,Книги,,
2024-10-09 01:20:00,13923,6056,просмотр,реклама,десктоп,Настольные игры,,
2024-09-10 01:47:00,12859,4147,визит,поиск,десктоп,Канцелярия,,
2024-10-19 22:30:00,13568,7245,оформление,поиск,мобильный,Канцелярия,,
2024-10-23 10:17:00,11353,1383,визит,соцсети,мобильный,Настольные игры,,
2024-10-13 23:06:00,12971,9075,оформление,соцсети,мобильный,Книги,,
2024-10-11 04:05:00,12848,6947,просмотр,поиск,мобильный,Подарки,,
2024-10-09 23:04:00,12463,11973,просмотр,соцсети,десктоп,Канцелярия,,
2024-11-16 08:21:00,12673,4899,просмотр,поиск,мобильный,Канцелярия,,
2024-09-15 20:45:00,10840,7391,корзина,поиск,десктоп,Настольные игры,,
2024-09-03 07:06:00,13316,226,просмотр,реклама,мобильный,Канцелярия,,
2024-10-03 14:00:00,10769,9878,визит,поиск,мобильный,Книги,,
2024-11-07 23:26:00,11081,3301,просмотр,поиск,мобильный,Канцелярия,,
2024-10-24 04:35:00,12747,4591,визит,рассылка,десктоп,Комиксы,,
2024-10-17 06:22:00,11049,11285,корзина,поиск,десктоп,Настольные игры,,
2024-10-20 01:39:00,12233,249,визит,реклама,мобильный,Книги,,
2024-10-06 01:37:00,11529,7023,просмотр,поиск,десктоп,Книги,,
2024-09-05 18:09:00,13474,2715,визит,поиск,десктоп,Комиксы,,
2024-09-04 18:22:00,13519,7794,визит,соцсети,десктоп,Канцелярия,,
2024-09-28 03:45:00,13651,1727,визит,поиск,мобильный,Комиксы,,
2024-10-15 16:26:00,13879,2412,оформление,,десктоп,Подарки,,
2024-10-25 22:02:00,11146,2850,визит,реклама,мобильный,Канцелярия,,
2024-09-30 06:05:00,10986,9411,визит,соцсети,десктоп,Канцелярия,,
2024-10-05 21:16:00,11323,7732,визит,поиск,мобильный,Комиксы,,
2024-09-30 10:24:00,11559,4410,оформление,соцсети,десктоп,Книги,,
2024-10-21 10:07:00,13854,9998,просмотр,рассылка,десктоп,Настольные игры,,
2024-10-11 05:51:00,11930,2325,визит,соцсети,мобильный,Канцелярия,,
2024-09-10 15:50:00,12614,7580,визит,соцсети,десктоп,Настольные игры,,
2024-10-06 19:16:00,13008,242,визит,реклама,мобильный,Канцелярия,,
2024-09-22 12:44:00,10836,10955,визит,реклама,мобильный,Подарки,,
2024-11-04 16:10:00,13796,2514,просмотр,реклама,десктоп,Книги,,
2024-09-02 02:31:00,13848,1711,корзина,поиск,мобильный,Настольные игры,,
2024-11-02 17:30:00,13099,693,визит,соцсети,мобильный,Подарки,,
2024-10-15 08:43:00,10295,6176,корзина,поиск,десктоп,Комиксы,,
2024-10-14 23:27:00,14152,11343,просмотр,рассылка,мобильный,Книги,,
2024-10-15 20:31:00,13139,5992,визит,рассылка,десктоп,Канцелярия,,
2024-10-27 08:03:00,10140,2456,визит,соцсети,мобильный,Книги,,
2024-10-15 05:31:00,13659,10488,визит,поиск,мобильный,Комиксы,,
2024-10-24 12:26:00,13056,1364,визит,реклама,мобильный,Книги,,
2024-09-03 13:33:00,13227,11229,визит,реклама,мобильный,Канцелярия,,
2024-11-06 21:10:00,11578,1955,оформление,рассылка,десктоп,Комиксы,,
2024-11-28 04:42:00,10704,4908,визит,реклама,мобильный,Книги,,
2024-10-22 14:11:00,12420,11080,визит,реклама,мобильный,Канцелярия,,
2024-10-02 02:58:00,13371,1453,корзина,реклама,десктоп,Настольные игры,,
2024-11-25 12:43:00,10512,6701,корзина,реклама,мобильный,Канцелярия,,
2024-10-17 23:07:00,11293,8789,просмотр,поиск,мобильный,Книги,,
2024-11-04 03:13:00,13035,5465,оформление,поиск,мобильный,Книги,,
2024-10-08 17:16:00,11133,10130,визит,,мобильный,Канцелярия,,
2024-09-23 01:24:00,13369,5593,визит,рассылка,десктоп,Канцелярия,,
2024-11-02 02:28:00,13850,5409,визит,,мобильный,Книги,,
2024-09-16 09:41:00,11239,5317,визит,поиск,десктоп,Подарки,,
2024-10-27 22:39:00,10546,11738,покупка,соцсети,десктоп,Комиксы,370.0,1.0
2024-11-24 03:05:00,13633,1496,просмотр,поиск,десктоп,Комиксы,,
